School DBN,School Name,School District,Home Language,Total Applicants Language,True Applicants Language,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
01M292,Orchard Collegiate Academy,1,ARABIC,1,1.0,280.0,71.0,90.0,6.0,1.0,259
01M292,Orchard Collegiate Academy,1,BANGLA,1,1.0,280.0,71.0,90.0,6.0,1.0,241
01M292,Orchard Collegiate Academy,1,CANTONESE,12,1.0,280.0,71.0,90.0,6.0,0.08333333333333333,66
01M292,Orchard Collegiate Academy,1,CHINESE/ANY,14,1.0,280.0,71.0,90.0,6.0,0.07142857142857142,122
01M292,Orchard Collegiate Academy,1,ENGLISH,164,45.0,280.0,71.0,90.0,6.0,0.27439024390243905,96
01M292,Orchard Collegiate Academy,1,FRENCH,1,1.0,280.0,71.0,90.0,6.0,1.0,144
01M292,Orchard Collegiate Academy,1,FRENCH-HAITIAN CREOLE,1,1.0,280.0,71.0,90.0,6.0,1.0,25
01M292,Orchard Collegiate Academy,1,FULANI,1,1.0,280.0,71.0,90.0,6.0,1.0,41
01M292,Orchard Collegiate Academy,1,HEBREW,1,1.0,280.0,71.0,90.0,6.0,1.0,27
01M292,Orchard Collegiate Academy,1,JAPANESE,1,1.0,280.0,71.0,90.0,6.0,1.0,47
01M292,Orchard Collegiate Academy,1,KOREAN,1,1.0,280.0,71.0,90.0,6.0,1.0,45
01M292,Orchard Collegiate Academy,1,MANDARIN,17,1.0,280.0,71.0,90.0,6.0,0.058823529411764705,137
01M292,Orchard Collegiate Academy,1,PORTUGUESE,1,1.0,280.0,71.0,90.0,6.0,1.0,49
01M292,Orchard Collegiate Academy,1,RUSSIAN,1,1.0,280.0,71.0,90.0,6.0,1.0,148
01M292,Orchard Collegiate Academy,1,SPANISH,62,19.0,280.0,71.0,90.0,6.0,0.3064516129032258,84
01M448,University Neighborhood High School,1,AFRIKAANS,1,1.0,2248.0,447.0,125.0,185.0,1.0,9
01M448,University Neighborhood High School,1,ALBANIAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,75
01M448,University Neighborhood High School,1,AMHARIC (AKA ETHIOPIAN),1,1.0,2248.0,447.0,125.0,185.0,1.0,4
01M448,University Neighborhood High School,1,ARABIC,9,1.0,2248.0,447.0,125.0,185.0,0.1111111111111111,152
01M448,University Neighborhood High School,1,BAMBARA,1,1.0,2248.0,447.0,125.0,185.0,1.0,12
01M448,University Neighborhood High School,1,BANGLA,27,7.0,2248.0,447.0,125.0,185.0,0.25925925925925924,55
01M448,University Neighborhood High School,1,CANTONESE,46,12.0,2248.0,447.0,125.0,185.0,0.2608695652173913,36
01M448,University Neighborhood High School,1,CHINESE/ANY,63,15.0,2248.0,447.0,125.0,185.0,0.23809523809523808,64
01M448,University Neighborhood High School,1,CHINESE-DIALECT UNKNOWN/OTHER,1,1.0,2248.0,447.0,125.0,185.0,1.0,33
01M448,University Neighborhood High School,1,DANISH,1,1.0,2248.0,447.0,125.0,185.0,1.0,7
01M448,University Neighborhood High School,1,DARI/FARSI/PERSIAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,11
01M448,University Neighborhood High School,1,DZONGKHA,1,1.0,2248.0,447.0,125.0,185.0,1.0,8
01M448,University Neighborhood High School,1,ENGLISH,1591,314.0,2248.0,447.0,125.0,185.0,0.19736015084852293,181
01M448,University Neighborhood High School,1,FRENCH,12,1.0,2248.0,447.0,125.0,185.0,0.08333333333333333,103
01M448,University Neighborhood High School,1,FRENCH-HAITIAN CREOLE,1,1.0,2248.0,447.0,125.0,185.0,1.0,25
01M448,University Neighborhood High School,1,FULANI,1,1.0,2248.0,447.0,125.0,185.0,1.0,41
01M448,University Neighborhood High School,1,GERMAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,22
01M448,University Neighborhood High School,1,GREEK,1,1.0,2248.0,447.0,125.0,185.0,1.0,22
01M448,University Neighborhood High School,1,HAITIAN CREOLE,1,1.0,2248.0,447.0,125.0,185.0,1.0,110
01M448,University Neighborhood High School,1,HEBREW,1,1.0,2248.0,447.0,125.0,185.0,1.0,27
01M448,University Neighborhood High School,1,HINDI,1,1.0,2248.0,447.0,125.0,185.0,1.0,34
01M448,University Neighborhood High School,1,ITALIAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,29
01M448,University Neighborhood High School,1,JAPANESE,16,1.0,2248.0,447.0,125.0,185.0,0.0625,35
01M448,University Neighborhood High School,1,KOREAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,45
01M448,University Neighborhood High School,1,LATVIAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,1
01M448,University Neighborhood High School,1,MANDARIN,71,20.0,2248.0,447.0,125.0,185.0,0.28169014084507044,56
01M448,University Neighborhood High School,1,MANDINKA (AKA MANDINGO),1,1.0,2248.0,447.0,125.0,185.0,1.0,18
01M448,University Neighborhood High School,1,NEPALI,1,1.0,2248.0,447.0,125.0,185.0,1.0,49
01M448,University Neighborhood High School,1,PILIPINO (A.K.A. TAGALOG),1,1.0,2248.0,447.0,125.0,185.0,1.0,40
01M448,University Neighborhood High School,1,POLISH,7,1.0,2248.0,447.0,125.0,185.0,0.14285714285714285,43
01M448,University Neighborhood High School,1,PORTUGUESE,6,1.0,2248.0,447.0,125.0,185.0,0.16666666666666666,13
01M448,University Neighborhood High School,1,PUNJABI (A.K.A. PANJABI),1,1.0,2248.0,447.0,125.0,185.0,1.0,46
01M448,University Neighborhood High School,1,QUICHE,1,1.0,2248.0,447.0,125.0,185.0,1.0,1
01M448,University Neighborhood High School,1,ROMANIAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,13
01M448,University Neighborhood High School,1,RUSSIAN,24,1.0,2248.0,447.0,125.0,185.0,0.041666666666666664,137
01M448,University Neighborhood High School,1,RUSSIAN-YIDDISH,1,1.0,2248.0,447.0,125.0,185.0,1.0,9
01M448,University Neighborhood High School,1,SERBO-CROATIAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,23
01M448,University Neighborhood High School,1,SPANISH,296,50.0,2248.0,447.0,125.0,185.0,0.16891891891891891,255
01M448,University Neighborhood High School,1,SWEDISH,1,1.0,2248.0,447.0,125.0,185.0,1.0,9
01M448,University Neighborhood High School,1,TADZHIK (AKA TAJIK),1,1.0,2248.0,447.0,125.0,185.0,1.0,32
01M448,University Neighborhood High School,1,TELUGU,1,1.0,2248.0,447.0,125.0,185.0,1.0,10
01M448,University Neighborhood High School,1,THAI,1,1.0,2248.0,447.0,125.0,185.0,1.0,12
01M448,University Neighborhood High School,1,TIBETAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,49
01M448,University Neighborhood High School,1,TURKISH,1,1.0,2248.0,447.0,125.0,185.0,1.0,25
01M448,University Neighborhood High School,1,TWI,1,1.0,2248.0,447.0,125.0,185.0,1.0,46
01M448,University Neighborhood High School,1,UKRAINIAN,1,1.0,2248.0,447.0,125.0,185.0,1.0,47
01M448,University Neighborhood High School,1,UNKNOWN,1,1.0,2248.0,447.0,125.0,185.0,1.0,22
01M448,University Neighborhood High School,1,URDU,1,1.0,2248.0,447.0,125.0,185.0,1.0,109
01M448,University Neighborhood High School,1,UZBEK,1,1.0,2248.0,447.0,125.0,185.0,1.0,46
01M448,University Neighborhood High School,1,WOLOF,1,1.0,2248.0,447.0,125.0,185.0,1.0,12
01M450,East Side Community School,1,(AMERICAN) SIGN LANGUAGE,1,1.0,1142.0,328.0,95.0,117.0,1.0,10
01M450,East Side Community School,1,ALBANIAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,75
01M450,East Side Community School,1,AMHARIC (AKA ETHIOPIAN),1,1.0,1142.0,328.0,95.0,117.0,1.0,4
01M450,East Side Community School,1,ARABIC,1,1.0,1142.0,328.0,95.0,117.0,1.0,259
01M450,East Side Community School,1,BANGLA,13,1.0,1142.0,328.0,95.0,117.0,0.07692307692307693,177
01M450,East Side Community School,1,BENGALI,1,1.0,1142.0,328.0,95.0,117.0,1.0,1
01M450,East Side Community School,1,BOSNIAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,7
01M450,East Side Community School,1,CANTONESE,14,1.0,1142.0,328.0,95.0,117.0,0.07142857142857142,70
01M450,East Side Community School,1,CHINESE/ANY,19,6.0,1142.0,328.0,95.0,117.0,0.3157894736842105,45
01M450,East Side Community School,1,CHINESE-DIALECT UNKNOWN/OTHER,1,1.0,1142.0,328.0,95.0,117.0,1.0,33
01M450,East Side Community School,1,CZECH,1,1.0,1142.0,328.0,95.0,117.0,1.0,7
01M450,East Side Community School,1,ENGLISH,830,250.0,1142.0,328.0,95.0,117.0,0.30120481927710846,78
01M450,East Side Community School,1,FIJIAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,7
01M450,East Side Community School,1,FRENCH,1,1.0,1142.0,328.0,95.0,117.0,1.0,144
01M450,East Side Community School,1,GEORGIAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,28
01M450,East Side Community School,1,GERMAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,22
01M450,East Side Community School,1,GREEK,1,1.0,1142.0,328.0,95.0,117.0,1.0,22
01M450,East Side Community School,1,HAUSA,1,1.0,1142.0,328.0,95.0,117.0,1.0,13
01M450,East Side Community School,1,HEBREW,1,1.0,1142.0,328.0,95.0,117.0,1.0,27
01M450,East Side Community School,1,INDONESIAN (AKA BAHASA),1,1.0,1142.0,328.0,95.0,117.0,1.0,20
01M450,East Side Community School,1,ITALIAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,29
01M450,East Side Community School,1,JAPANESE,7,1.0,1142.0,328.0,95.0,117.0,0.14285714285714285,22
01M450,East Side Community School,1,KOREAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,45
01M450,East Side Community School,1,MANDARIN,14,1.0,1142.0,328.0,95.0,117.0,0.07142857142857142,122
01M450,East Side Community School,1,MANDINKA (AKA MANDINGO),1,1.0,1142.0,328.0,95.0,117.0,1.0,18
01M450,East Side Community School,1,MEXICAN SPANISH,1,1.0,1142.0,328.0,95.0,117.0,1.0,7
01M450,East Side Community School,1,POLISH,1,1.0,1142.0,328.0,95.0,117.0,1.0,84
01M450,East Side Community School,1,PORTUGUESE,1,1.0,1142.0,328.0,95.0,117.0,1.0,49
01M450,East Side Community School,1,ROMANIAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,13
01M450,East Side Community School,1,RUSSIAN,8,1.0,1142.0,328.0,95.0,117.0,0.125,84
01M450,East Side Community School,1,SONINKE,1,1.0,1142.0,328.0,95.0,117.0,1.0,37
01M450,East Side Community School,1,SPANISH,185,43.0,1142.0,328.0,95.0,117.0,0.23243243243243245,143
01M450,East Side Community School,1,SWAHILI (A.K.A. KISWAHILI),1,1.0,1142.0,328.0,95.0,117.0,1.0,1
01M450,East Side Community School,1,TIBETAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,49
01M450,East Side Community School,1,TURKISH,1,1.0,1142.0,328.0,95.0,117.0,1.0,25
01M450,East Side Community School,1,TWI,1,1.0,1142.0,328.0,95.0,117.0,1.0,46
01M450,East Side Community School,1,UKRAINIAN,1,1.0,1142.0,328.0,95.0,117.0,1.0,47
01M450,East Side Community School,1,UNKNOWN,1,1.0,1142.0,328.0,95.0,117.0,1.0,22
01M450,East Side Community School,1,VIETNAMESE,1,1.0,1142.0,328.0,95.0,117.0,1.0,11
01M458,Forsyth Satellite Academy,1,(AMERICAN) SIGN LANGUAGE,1,1.0,60.0,12.0,28.0,6.0,1.0,10
01M458,Forsyth Satellite Academy,1,BANGLA,1,1.0,60.0,12.0,28.0,6.0,1.0,241
01M458,Forsyth Satellite Academy,1,CANTONESE,1,1.0,60.0,12.0,28.0,6.0,1.0,95
01M458,Forsyth Satellite Academy,1,ENGLISH,34,6.0,60.0,12.0,28.0,6.0,0.17647058823529413,218
01M458,Forsyth Satellite Academy,1,MANDARIN,1,1.0,60.0,12.0,28.0,6.0,1.0,159
01M458,Forsyth Satellite Academy,1,PORTUGUESE,1,1.0,60.0,12.0,28.0,6.0,1.0,49
01M458,Forsyth Satellite Academy,1,SPANISH,17,1.0,60.0,12.0,28.0,6.0,0.058823529411764705,393
01M458,Forsyth Satellite Academy,1,WOLOF,1,1.0,60.0,12.0,28.0,6.0,1.0,12
01M515,Lower East Side Preparatory High School,1,BANGLA,1,1.0,317.0,89.0,75.0,6.0,1.0,241
01M515,Lower East Side Preparatory High School,1,CANTONESE,6,1.0,317.0,89.0,75.0,6.0,0.16666666666666666,42
01M515,Lower East Side Preparatory High School,1,CHINESE/ANY,6,1.0,317.0,89.0,75.0,6.0,0.16666666666666666,72
01M515,Lower East Side Preparatory High School,1,ENGLISH,118,25.0,317.0,89.0,75.0,6.0,0.211864406779661,149
01M515,Lower East Side Preparatory High School,1,FRENCH-HAITIAN CREOLE,1,1.0,317.0,89.0,75.0,6.0,1.0,25
01M515,Lower East Side Preparatory High School,1,HAUSA,1,1.0,317.0,89.0,75.0,6.0,1.0,13
01M515,Lower East Side Preparatory High School,1,MANDARIN,8,1.0,317.0,89.0,75.0,6.0,0.125,90
01M515,Lower East Side Preparatory High School,1,MANDINKA (AKA MANDINGO),1,1.0,317.0,89.0,75.0,6.0,1.0,18
01M515,Lower East Side Preparatory High School,1,NEPALI,1,1.0,317.0,89.0,75.0,6.0,1.0,49
01M515,Lower East Side Preparatory High School,1,POLISH,1,1.0,317.0,89.0,75.0,6.0,1.0,84
01M515,Lower East Side Preparatory High School,1,RUSSIAN,1,1.0,317.0,89.0,75.0,6.0,1.0,148
01M515,Lower East Side Preparatory High School,1,SPANISH,168,59.0,317.0,89.0,75.0,6.0,0.35119047619047616,55
01M539,"New Explorations into Science, Technology and Math High School",1,AKAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,9
01M539,"New Explorations into Science, Technology and Math High School",1,ALBANIAN,14,7.0,3743.0,2047.0,150.0,289.0,0.5,16
01M539,"New Explorations into Science, Technology and Math High School",1,AMOY (A.K.A.FUKIENESE),1,1.0,3743.0,2047.0,150.0,289.0,1.0,9
01M539,"New Explorations into Science, Technology and Math High School",1,ARABIC,28,9.0,3743.0,2047.0,150.0,289.0,0.32142857142857145,56
01M539,"New Explorations into Science, Technology and Math High School",1,ARMENIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,11
01M539,"New Explorations into Science, Technology and Math High School",1,BAMBARA,1,1.0,3743.0,2047.0,150.0,289.0,1.0,12
01M539,"New Explorations into Science, Technology and Math High School",1,BANGLA,166,88.0,3743.0,2047.0,150.0,289.0,0.5301204819277109,8
01M539,"New Explorations into Science, Technology and Math High School",1,BENGALI,1,1.0,3743.0,2047.0,150.0,289.0,1.0,1
01M539,"New Explorations into Science, Technology and Math High School",1,BOSNIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,7
01M539,"New Explorations into Science, Technology and Math High School",1,BULGARIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,12
01M539,"New Explorations into Science, Technology and Math High School",1,BURMESE,1,1.0,3743.0,2047.0,150.0,289.0,1.0,17
01M539,"New Explorations into Science, Technology and Math High School",1,CANTONESE,68,43.0,3743.0,2047.0,150.0,289.0,0.6323529411764706,5
01M539,"New Explorations into Science, Technology and Math High School",1,CHINESE/ANY,125,72.0,3743.0,2047.0,150.0,289.0,0.576,6
01M539,"New Explorations into Science, Technology and Math High School",1,CHINESE-DIALECT UNKNOWN/OTHER,1,1.0,3743.0,2047.0,150.0,289.0,1.0,33
01M539,"New Explorations into Science, Technology and Math High School",1,CZECH,1,1.0,3743.0,2047.0,150.0,289.0,1.0,7
01M539,"New Explorations into Science, Technology and Math High School",1,DANISH,1,1.0,3743.0,2047.0,150.0,289.0,1.0,7
01M539,"New Explorations into Science, Technology and Math High School",1,DUTCH,1,1.0,3743.0,2047.0,150.0,289.0,1.0,8
01M539,"New Explorations into Science, Technology and Math High School",1,DZONGKHA,1,1.0,3743.0,2047.0,150.0,289.0,1.0,8
01M539,"New Explorations into Science, Technology and Math High School",1,ENGLISH,2574,1447.0,3743.0,2047.0,150.0,289.0,0.5621600621600622,4
01M539,"New Explorations into Science, Technology and Math High School",1,FANTI (AKA FANTE),1,1.0,3743.0,2047.0,150.0,289.0,1.0,4
01M539,"New Explorations into Science, Technology and Math High School",1,FRENCH,21,10.0,3743.0,2047.0,150.0,289.0,0.47619047619047616,9
01M539,"New Explorations into Science, Technology and Math High School",1,FRENCH-KHMER,1,1.0,3743.0,2047.0,150.0,289.0,1.0,6
01M539,"New Explorations into Science, Technology and Math High School",1,FULANI,6,1.0,3743.0,2047.0,150.0,289.0,0.16666666666666666,8
01M539,"New Explorations into Science, Technology and Math High School",1,GEORGIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,28
01M539,"New Explorations into Science, Technology and Math High School",1,GERMAN,7,1.0,3743.0,2047.0,150.0,289.0,0.14285714285714285,5
01M539,"New Explorations into Science, Technology and Math High School",1,GREEK,1,1.0,3743.0,2047.0,150.0,289.0,1.0,22
01M539,"New Explorations into Science, Technology and Math High School",1,HAITIAN CREOLE,1,1.0,3743.0,2047.0,150.0,289.0,1.0,110
01M539,"New Explorations into Science, Technology and Math High School",1,HAUSA,1,1.0,3743.0,2047.0,150.0,289.0,1.0,13
01M539,"New Explorations into Science, Technology and Math High School",1,HEBREW,1,1.0,3743.0,2047.0,150.0,289.0,1.0,27
01M539,"New Explorations into Science, Technology and Math High School",1,HINDI,8,6.0,3743.0,2047.0,150.0,289.0,0.75,3
01M539,"New Explorations into Science, Technology and Math High School",1,HUNGARIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,10
01M539,"New Explorations into Science, Technology and Math High School",1,INDONESIAN (AKA BAHASA),1,1.0,3743.0,2047.0,150.0,289.0,1.0,20
01M539,"New Explorations into Science, Technology and Math High School",1,ITALIAN,12,6.0,3743.0,2047.0,150.0,289.0,0.5,4
01M539,"New Explorations into Science, Technology and Math High School",1,JAPANESE,25,14.0,3743.0,2047.0,150.0,289.0,0.56,5
01M539,"New Explorations into Science, Technology and Math High School",1,KABYLE,1,1.0,3743.0,2047.0,150.0,289.0,1.0,9
01M539,"New Explorations into Science, Technology and Math High School",1,KOREAN,12,10.0,3743.0,2047.0,150.0,289.0,0.8333333333333334,3
01M539,"New Explorations into Science, Technology and Math High School",1,LATVIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,1
01M539,"New Explorations into Science, Technology and Math High School",1,MACEDONIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,9
01M539,"New Explorations into Science, Technology and Math High School",1,MANDARIN,133,66.0,3743.0,2047.0,150.0,289.0,0.49624060150375937,12
01M539,"New Explorations into Science, Technology and Math High School",1,MANDINKA (AKA MANDINGO),1,1.0,3743.0,2047.0,150.0,289.0,1.0,18
01M539,"New Explorations into Science, Technology and Math High School",1,NEPALI,12,1.0,3743.0,2047.0,150.0,289.0,0.08333333333333333,32
01M539,"New Explorations into Science, Technology and Math High School",1,PILIPINO (A.K.A. TAGALOG),1,1.0,3743.0,2047.0,150.0,289.0,1.0,40
01M539,"New Explorations into Science, Technology and Math High School",1,POLISH,21,13.0,3743.0,2047.0,150.0,289.0,0.6190476190476191,5
01M539,"New Explorations into Science, Technology and Math High School",1,PORTUGUESE,14,6.0,3743.0,2047.0,150.0,289.0,0.42857142857142855,10
01M539,"New Explorations into Science, Technology and Math High School",1,PUNJABI (A.K.A. PANJABI),7,1.0,3743.0,2047.0,150.0,289.0,0.14285714285714285,21
01M539,"New Explorations into Science, Technology and Math High School",1,ROMANIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,13
01M539,"New Explorations into Science, Technology and Math High School",1,RUSSIAN,76,50.0,3743.0,2047.0,150.0,289.0,0.6578947368421053,4
01M539,"New Explorations into Science, Technology and Math High School",1,RUSSIAN-YIDDISH,1,1.0,3743.0,2047.0,150.0,289.0,1.0,9
01M539,"New Explorations into Science, Technology and Math High School",1,SERBO-CROATIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,23
01M539,"New Explorations into Science, Technology and Math High School",1,SLOVENIAN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,1
01M539,"New Explorations into Science, Technology and Math High School",1,SOMALI,1,1.0,3743.0,2047.0,150.0,289.0,1.0,1
01M539,"New Explorations into Science, Technology and Math High School",1,SONINKE,1,1.0,3743.0,2047.0,150.0,289.0,1.0,37
01M539,"New Explorations into Science, Technology and Math High School",1,SPANISH,296,123.0,3743.0,2047.0,150.0,289.0,0.4155405405405405,22
01M539,"New Explorations into Science, Technology and Math High School",1,SWEDISH,1,1.0,3743.0,2047.0,150.0,289.0,1.0,9
01M539,"New Explorations into Science, Technology and Math High School",1,TADZHIK (AKA TAJIK),1,1.0,3743.0,2047.0,150.0,289.0,1.0,32
01M539,"New Explorations into Science, Technology and Math High School",1,TAMIL,1,1.0,3743.0,2047.0,150.0,289.0,1.0,12
01M539,"New Explorations into Science, Technology and Math High School",1,TELUGU,1,1.0,3743.0,2047.0,150.0,289.0,1.0,10
01M539,"New Explorations into Science, Technology and Math High School",1,THAI,1,1.0,3743.0,2047.0,150.0,289.0,1.0,12
01M539,"New Explorations into Science, Technology and Math High School",1,TIBETAN,15,10.0,3743.0,2047.0,150.0,289.0,0.6666666666666666,8
01M539,"New Explorations into Science, Technology and Math High School",1,TURKISH,1,1.0,3743.0,2047.0,150.0,289.0,1.0,25
01M539,"New Explorations into Science, Technology and Math High School",1,TWI,1,1.0,3743.0,2047.0,150.0,289.0,1.0,46
01M539,"New Explorations into Science, Technology and Math High School",1,UKRAINIAN,6,1.0,3743.0,2047.0,150.0,289.0,0.16666666666666666,20
01M539,"New Explorations into Science, Technology and Math High School",1,UNKNOWN,1,1.0,3743.0,2047.0,150.0,289.0,1.0,22
01M539,"New Explorations into Science, Technology and Math High School",1,Unknown,1,1.0,3743.0,2047.0,150.0,289.0,1.0,1
01M539,"New Explorations into Science, Technology and Math High School",1,URDU,13,1.0,3743.0,2047.0,150.0,289.0,0.07692307692307693,88
01M539,"New Explorations into Science, Technology and Math High School",1,UZBEK,1,1.0,3743.0,2047.0,150.0,289.0,1.0,46
01M539,"New Explorations into Science, Technology and Math High School",1,VIETNAMESE,1,1.0,3743.0,2047.0,150.0,289.0,1.0,11
01M539,"New Explorations into Science, Technology and Math High School",1,WOLOF,1,1.0,3743.0,2047.0,150.0,289.0,1.0,12
01M539,"New Explorations into Science, Technology and Math High School",1,YORUBA,1,1.0,3743.0,2047.0,150.0,289.0,1.0,10
01M696,Bard High School Early College,1,(AMERICAN) SIGN LANGUAGE,1,1.0,3946.0,2196.0,125.0,198.0,1.0,10
01M696,Bard High School Early College,1,AKAN,1,1.0,3946.0,2196.0,125.0,198.0,1.0,9
01M696,Bard High School Early College,1,ALBANIAN,12,1.0,3946.0,2196.0,125.0,198.0,0.08333333333333333,56
01M696,Bard High School Early College,1,AMHARIC (AKA ETHIOPIAN),1,1.0,3946.0,2196.0,125.0,198.0,1.0,4
01M696,Bard High School Early College,1,ARABIC,49,26.0,3946.0,2196.0,125.0,198.0,0.5306122448979592,17
01M696,Bard High School Early College,1,ARMENIAN,1,1.0,3946.0,2196.0,125.0,198.0,1.0,11
01M696,Bard High School Early College,1,BAMBARA,1,1.0,3946.0,2196.0,125.0,198.0,1.0,12
01M696,Bard High School Early College,1,BANGLA,232,154.0,3946.0,2196.0,125.0,198.0,0.6637931034482759,3
01M696,Bard High School Early College,1,BASQUE,1,1.0,3946.0,2196.0,125.0,198.0,1.0,9
01M696,Bard High School Early College,1,BOSNIAN,1,1.0,3946.0,2196.0,125.0,198.0,1.0,7
01M696,Bard High School Early College,1,BULGARIAN,1,1.0,3946.0,2196.0,125.0,198.0,1.0,12
01M696,Bard High School Early College,1,BURMESE,1,1.0,3946.0,2196.0,125.0,198.0,1.0,17
01M696,Bard High School Early College,1,CANTONESE,47,30.0,3946.0,2196.0,125.0,198.0,0.6382978723404256,4
01M696,Bard High School Early College,1,CHINESE/ANY,81,48.0,3946.0,2196.0,125.0,198.0,0.5925925925925926,5
01M696,Bard High School Early College,1,CHINESE/ANY-SPANISH,1,1.0,3946.0,2196.0,125.0,198.0,1.0,11
01M696,Bard High School Early College,1,CHINESE-DIALECT UNKNOWN/OTHER,1,1.0,3946.0,2196.0,125.0,198.0,1.0,33
01M696,Bard High School Early College,1,DARI/FARSI/PERSIAN,1,1.0,3946.0,2196.0,125.0,198.0,1.0,11
01M696,Bard High School Early College,1,DZONGKHA,1,1.0,3946.0,2196.0,125.0,198.0,1.0,8
01M696,Bard High School Early College,1,ENGLISH,2658,1485.0,3946.0,2196.0,125.0,198.0,0.5586907449209932,6
01M696,Bard High School Early College,1,EWE,1,1.0,3946.0,2196.0,125.0,198.0,1.0,9
01M696,Bard High School Early College,1,FINNISH,1,1.0,3946.0,2196.0,125.0,198.0,1.0,6
01M696,Bard High School Early College,1,FRENCH,23,8.0,3946.0,2196.0,125.0,198.0,0.34782608695652173,19
01M696,Bard High School Early College,1,FRENCH-HAITIAN CREOLE,1,1.0,3946.0,2196.0,125.0,198.0,1.0,25
01M696,Bard High School Early College,1,FULANI,9,1.0,3946.0,2196.0,125.0,198.0,0.1111111111111111,22
01M696,Bard High School Early College,1,GEORGIAN,7,1.0,3946.0,2196.0,125.0,198.0,0.14285714285714285,10
01M696,Bard High School Early College,1,GERMAN,6,1.0,3946.0,2196.0,125.0,198.0,0.16666666666666666,3
01M696,Bard High School Early College,1,GREEK,1,1.0,3946.0,2196.0,125.0,198.0,1.0,22
01M696,Bard High School Early College,1,GUJARATI,1,1.0,3946.0,2196.0,125.0,198.0,1.0,19
01M696,Bard High School Early College,1,HAITIAN CREOLE,1,1.0,3946.0,2196.0,125.0,198.0,1.0,110
01M696,Bard High School Early College,1,HAUSA,1,1.0,3946.0,2196.0,125.0,198.0,1.0,13
01M696,Bard High School Early College,1,HEBREW,7,1.0,3946.0,2196.0,125.0,198.0,0.14285714285714285,10
01M696,Bard High School Early College,1,HINDI,8,1.0,3946.0,2196.0,125.0,198.0,0.125,19
01M696,Bard High School Early College,1,HUNGARIAN,1,1.0,3946.0,2196.0,125.0,198.0,1.0,10
01M696,Bard High School Early College,1,IBO,1,1.0,3946.0,2196.0,125.0,198.0,1.0,9
01M696,Bard High School Early College,1,INDONESIAN (AKA BAHASA),1,1.0,3946.0,2196.0,125.0,198.0,1.0,20
01M696,Bard High School Early College,1,ITALIAN,7,1.0,3946.0,2196.0,125.0,198.0,0.14285714285714285,9
01M696,Bard High School Early College,1,JAPANESE,15,11.0,3946.0,2196.0,125.0,198.0,0.7333333333333333,2
01M696,Bard High School Early College,1,KOREAN,13,12.0,3946.0,2196.0,125.0,198.0,0.9230769230769231,1
01M696,Bard High School Early College,1,MACEDONIAN,1,1.0,3946.0,2196.0,125.0,198.0,1.0,9
01M696,Bard High School Early College,1,MANDARIN,90,54.0,3946.0,2196.0,125.0,198.0,0.6,4
01M696,Bard High School Early College,1,MANDINKA (AKA MANDINGO),1,1.0,3946.0,2196.0,125.0,198.0,1.0,18
01M696,Bard High School Early College,1,MEXICAN SPANISH,1,1.0,3946.0,2196.0,125.0,198.0,1.0,7
01M696,Bard High School Early College,1,NEPALI,10,6.0,3946.0,2196.0,125.0,198.0,0.6,4
01M696,Bard High School Early College,1,NIGER-CONGO,1,1.0,3946.0,2196.0,125.0,198.0,1.0,8
01M696,Bard High School Early College,1,PASHTO (A.K.A. PUSHTO),1,1.0,3946.0,2196.0,125.0,198.0,1.0,16
01M696,Bard High School Early College,1,PILIPINO (A.K.A. TAGALOG),1,1.0,3946.0,2196.0,125.0,198.0,1.0,40
01M696,Bard High School Early College,1,POLISH,27,15.0,3946.0,2196.0,125.0,198.0,0.5555555555555556,7
01M696,Bard High School Early College,1,PORTUGUESE,10,1.0,3946.0,2196.0,125.0,198.0,0.1,32
