School DBN,School Name,School District,Home Language,Total Applicants Language,True Applicants Language,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
31R440,New Dorp High School,31,ENGLISH,1692,593.0,2806.0,1011.0,668.0,887.0,207.83037825059102,40
02M414,N.Y.C. Museum School,2,ENGLISH,2307,682.0,3022.0,865.0,150.0,254.0,201.61421759861292,41
28Q284,York Early College Academy,28,ENGLISH,1280,488.0,1602.0,580.0,81.0,91.0,186.05,42
12X641,Bard High School Early College Bronx,12,ENGLISH,900,397.0,1391.0,613.0,100.0,106.0,175.1211111111111,43
02M600,The High School of Fashion Industries,2,ENGLISH,1338,477.0,2046.0,720.0,475.0,395.0,170.05156950672645,44
31R450,Curtis High School,31,ENGLISH,1320,473.0,1967.0,690.0,804.0,754.0,169.49166666666667,45
07X495,University Heights Secondary School,7,ENGLISH,1298,458.0,2181.0,787.0,140.0,203.0,161.6055469953775,46
02M439,Manhattan Village Academy,2,ENGLISH,1851,535.0,3002.0,860.0,100.0,201.0,154.63263101026473,47
30Q575,Academy of American Studies,30,ENGLISH,1363,459.0,2727.0,819.0,170.0,224.0,154.57153338224504,48
31R064,Gaynor McCown Expeditionary Learning School,31,ENGLISH,587,287.0,777.0,364.0,146.0,171.0,140.32197614991483,49
20K485,High School of Telecommunication Arts and Technology,20,ENGLISH,1352,429.0,2973.0,1210.0,310.0,363.0,136.125,50
04M495,Park East High School,4,ENGLISH,1667,458.0,2653.0,739.0,100.0,166.0,125.83323335332933,51
15K656,Brooklyn High School of the Arts,15,ENGLISH,1636,450.0,2104.0,574.0,254.0,272.0,123.77750611246944,52
20K445,New Utrecht High School,20,ENGLISH,1446,419.0,4568.0,1443.0,630.0,730.0,121.41147994467497,53
13K595,Bedford Academy High School,13,ENGLISH,1905,478.0,2464.0,599.0,81.0,114.0,119.93910761154855,54
28Q167,Metropolitan Expeditionary Learning School,28,ENGLISH,756,297.0,1254.0,467.0,125.0,141.0,116.67857142857143,55
27Q308,Robert H. Goddard High School of Communication Arts and Technology,27,ENGLISH,801,304.0,1222.0,468.0,140.0,181.0,115.37578027465668,56
03M291,West End Secondary School,3,ENGLISH,933,316.0,1209.0,392.0,105.0,146.0,107.02679528403002,57
02M413,School of the Future High School,2,ENGLISH,1287,368.0,1741.0,485.0,108.0,152.0,105.22455322455322,58
02M519,Talent Unlimited High School,2,ENGLISH,1231,355.0,1599.0,468.0,152.0,213.0,102.37611697806662,59
24Q600,Queens Technical High School,24,ENGLISH,1428,381.0,3942.0,1196.0,350.0,423.0,101.65336134453781,60
13K670,Benjamin Banneker Academy,13,ENGLISH,1581,398.0,1912.0,451.0,225.0,318.0,100.19228336495888,61
02M294,Essex Street Academy,2,ENGLISH,1866,422.0,2478.0,562.0,90.0,125.0,95.43622722400858,62
02M408,Professional Performing Arts High School,2,ENGLISH,1022,311.0,1255.0,378.0,128.0,180.0,94.63894324853229,63
09X260,Bronx Center for Science and Mathematics,9,ENGLISH,1444,366.0,2530.0,621.0,108.0,201.0,92.76731301939058,64
31R080,The Michael J. Petrides School,31,ENGLISH,547,212.0,724.0,274.0,128.0,188.0,82.16453382084094,65
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),10,ENGLISH,441,190.0,648.0,268.0,210.0,288.0,81.859410430839,66
02M420,High School for Health Professions and Human Services,2,ENGLISH,1514,350.0,2991.0,776.0,477.0,590.0,80.9114927344782,67
21K468,Kingsborough Early College School,21,ENGLISH,745,245.0,1229.0,429.0,110.0,122.0,80.57046979865771,68
21K410,Abraham Lincoln High School,21,ENGLISH,1302,318.0,2225.0,539.0,741.0,604.0,77.66820276497695,69
01M450,East Side Community School,1,ENGLISH,830,250.0,1142.0,328.0,95.0,117.0,75.3012048192771,70
25Q425,John Bowne High School,25,ENGLISH,1440,327.0,3116.0,720.0,783.0,809.0,74.25625,71
10X440,DeWitt Clinton High School,10,ENGLISH,1754,357.0,2901.0,586.0,385.0,492.0,72.66191562143672,72
28Q680,Queens Gateway to Health Sciences Secondary School,28,ENGLISH,748,233.0,1238.0,384.0,108.0,147.0,72.5788770053476,73
02M407,Institute for Collaborative Education,2,ENGLISH,669,218.0,836.0,263.0,61.0,73.0,71.0373692077728,74
17K600,Clara Barton High School,17,ENGLISH,952,254.0,1276.0,355.0,434.0,6.0,67.76890756302521,75
11X542,Pelham Preparatory Academy,11,ENGLISH,1549,322.0,2331.0,448.0,130.0,211.0,66.93608779857973,76
03M417,Frank McCourt High School,3,ENGLISH,891,242.0,1253.0,345.0,120.0,170.0,65.72839506172839,77
31R445,Port Richmond High School,31,ENGLISH,870,238.0,1267.0,334.0,564.0,435.0,65.1080459770115,78
01M448,University Neighborhood High School,1,ENGLISH,1591,314.0,2248.0,447.0,125.0,185.0,61.9710873664362,79
27Q262,Channel View School for Research,27,ENGLISH,541,183.0,755.0,267.0,194.0,212.0,61.90203327171904,80
26Q315,Business Technology Early College High School,26,ENGLISH,694,204.0,1032.0,289.0,180.0,272.0,59.96541786743516,81
02M551,Urban Assembly New York Harbor School,2,ENGLISH,568,183.0,724.0,221.0,200.0,6.0,58.95950704225352,82
23K644,Eagle Academy for Young Men II,23,ENGLISH,496,170.0,554.0,179.0,92.0,139.0,58.266129032258064,83
21K540,John Dewey High School,21,ENGLISH,1163,260.0,2573.0,622.0,553.0,577.0,58.12553740326741,84
27Q480,John Adams High School,27,ENGLISH,1657,309.0,2490.0,480.0,636.0,644.0,57.62281231140616,85
08X405,Herbert H. Lehman High School,8,ENGLISH,1464,289.0,2078.0,405.0,528.0,479.0,57.04986338797814,86
11X455,Harry S Truman High School,11,ENGLISH,1282,268.0,1891.0,390.0,913.0,6.0,56.02496099843994,87
10X437,Fordham High School for the Arts,10,ENGLISH,1189,257.0,1826.0,399.0,130.0,158.0,55.55004205214466,88
20K505,Franklin Delano Roosevelt High School,20,ENGLISH,1304,269.0,3723.0,924.0,710.0,852.0,55.49156441717791,89
24Q264,Academy of Finance and Enterprise,24,ENGLISH,872,219.0,2163.0,546.0,124.0,151.0,55.00114678899082,90
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",26,ENGLISH,493,159.0,671.0,231.0,258.0,222.0,51.27991886409736,91
29Q498,"Health, Arts, Robotics, and Technology High School",29,ENGLISH,1030,227.0,1435.0,293.0,196.0,264.0,50.02815533980583,92
19K409,East New York Family Academy,19,ENGLISH,340,130.0,416.0,159.0,125.0,147.0,49.705882352941174,93
24Q520,Middle College High School at LaGuardia Community College,24,ENGLISH,688,184.0,1826.0,552.0,97.0,118.0,49.2093023255814,94
28Q505,Hillcrest High School,28,ENGLISH,1404,262.0,2316.0,496.0,730.0,517.0,48.89173789173789,95
25Q285,World Journalism Preparatory: A College Board School,25,ENGLISH,282,117.0,448.0,162.0,90.0,139.0,48.54255319148936,96
27Q475,Richmond Hill High School,27,ENGLISH,784,195.0,1397.0,386.0,371.0,423.0,48.50127551020408,97
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,ENGLISH,938,212.0,1239.0,274.0,108.0,160.0,47.914712153518124,98
06M540,A. Philip Randolph Campus High School,6,ENGLISH,1153,229.0,2050.0,408.0,471.0,379.0,45.482220294882914,99
09X231,Eagle Academy for Young Men,9,ENGLISH,324,121.0,455.0,163.0,80.0,130.0,45.18827160493827,100
03M859,Special Music School,3,ENGLISH,368,127.0,482.0,165.0,50.0,64.0,43.828804347826086,101
31R600,Ralph R. McKee Career and Technical Education High School,31,ENGLISH,427,136.0,620.0,198.0,316.0,180.0,43.31615925058548,102
02M400,High School for Environmental Studies,2,ENGLISH,1832,280.0,2558.0,395.0,344.0,385.0,42.79475982532751,103
02M288,Food and Finance High School,2,ENGLISH,822,186.0,1225.0,264.0,150.0,211.0,42.08759124087591,104
06M293,City College Academy of the Arts,6,ENGLISH,544,150.0,1028.0,337.0,81.0,95.0,41.36029411764706,105
10X374,Knowledge and Power Preparatory Academy International High School (Kappa),10,ENGLISH,1203,222.0,2279.0,431.0,120.0,179.0,40.96758104738154,106
02M507,Urban Assembly Gateway School for Technology,2,ENGLISH,829,184.0,1299.0,278.0,108.0,146.0,40.83956574185766,107
30Q301,Academy for Careers in Television and Film,30,ENGLISH,824,182.0,1410.0,330.0,151.0,200.0,40.199029126213595,108
29Q259,Pathways College Preparatory School: A College Board School,29,ENGLISH,378,122.0,440.0,145.0,186.0,167.0,39.37566137566137,109
17K543,"Science, Technology and Research Early College High School at Erasmus",17,ENGLISH,610,154.0,790.0,197.0,130.0,145.0,38.87868852459017,110
24Q550,High School for Arts and Business,24,ENGLISH,806,176.0,2257.0,552.0,191.0,255.0,38.4317617866005,111
29Q327,Eagle Academy for Young Men III,29,ENGLISH,281,103.0,324.0,112.0,120.0,6.0,37.754448398576514,112
10X438,Fordham Leadership Academy,10,ENGLISH,1318,221.0,2416.0,416.0,108.0,155.0,37.05690440060698,113
02M546,Academy for Software Engineering,2,ENGLISH,1124,201.0,1992.0,388.0,125.0,201.0,35.943950177935946,114
14K610,A-Tech High School,14,ENGLISH,833,170.0,1273.0,264.0,224.0,243.0,34.69387755102041,115
30Q258,Energy Tech High School,30,ENGLISH,558,139.0,1535.0,348.0,108.0,145.0,34.62544802867384,116
19K615,Transit Tech Career and Technical Education High School,19,ENGLISH,846,171.0,1168.0,225.0,315.0,6.0,34.56382978723404,117
10X442,"Celia Cruz Bronx High School of Music, The",10,ENGLISH,348,109.0,561.0,165.0,140.0,114.0,34.14080459770115,118
10X368,In-Tech Academy (M.S. / High School 368),10,ENGLISH,379,113.0,707.0,244.0,160.0,205.0,33.69129287598945,119
12X242,Mott Hall V,12,ENGLISH,544,135.0,1001.0,282.0,81.0,91.0,33.501838235294116,120
32K554,All City Leadership Secondary School,32,ENGLISH,492,128.0,911.0,247.0,62.0,62.0,33.300813008130085,121
11X299,Astor Collegiate Academy,11,ENGLISH,1368,213.0,2199.0,342.0,120.0,189.0,33.16447368421053,122
02M545,High School for Dual Language and Asian Studies,2,ENGLISH,261,93.0,769.0,299.0,108.0,150.0,33.13793103448276,123
05M499,Frederick Douglass Academy,5,ENGLISH,605,140.0,903.0,195.0,325.0,214.0,32.396694214876035,124
26Q435,Martin Van Buren High School,26,ENGLISH,778,157.0,1084.0,217.0,352.0,273.0,31.682519280205657,125
25Q670,Robert F. Kennedy Community High School,25,ENGLISH,530,129.0,1012.0,254.0,150.0,223.0,31.39811320754717,126
16K498,Brooklyn High School for Law and Technology,16,ENGLISH,1179,191.0,1730.0,296.0,151.0,6.0,30.942324003392706,127
09X505,"Bronx School for Law, Government and Justice",9,ENGLISH,604,135.0,1132.0,259.0,120.0,154.0,30.173841059602648,128
24Q485,Grover Cleveland High School,24,ENGLISH,688,144.0,1552.0,359.0,420.0,437.0,30.13953488372093,129
11X288,Collegiate Institute for Math and Science,11,ENGLISH,1082,180.0,1764.0,317.0,133.0,200.0,29.944547134935306,130
09X327,Comprehensive Model School Project M.S. 327,9,ENGLISH,302,95.0,706.0,224.0,90.0,103.0,29.8841059602649,131
30Q450,Long Island City High School,30,ENGLISH,659,138.0,1827.0,403.0,790.0,432.0,28.89833080424886,132
02M393,Business Of Sports School,2,ENGLISH,669,139.0,1151.0,248.0,129.0,210.0,28.880418535127056,133
21K690,Brooklyn Studio Secondary School,21,ENGLISH,320,96.0,844.0,281.0,102.0,133.0,28.8,134
27Q314,Epic High School - South,27,ENGLISH,413,109.0,618.0,154.0,95.0,138.0,28.767554479418887,135
07X548,Careers in Sports High School,7,ENGLISH,642,135.0,1056.0,226.0,125.0,202.0,28.38785046728972,136
11X249,Bronx Health Sciences High School,11,ENGLISH,794,150.0,1270.0,225.0,200.0,261.0,28.337531486146094,137
03M610,Young Women's Leadership School,3,ENGLISH,250,84.0,370.0,113.0,81.0,6.0,28.224,138
25Q252,"Queens School of Inquiry, The",25,ENGLISH,322,95.0,508.0,161.0,89.0,107.0,28.027950310559007,139
08X349,Bronx River High School,8,ENGLISH,773,147.0,1172.0,196.0,108.0,168.0,27.954721862871928,140
15K462,John Jay School for Law,15,ENGLISH,690,137.0,1012.0,184.0,125.0,6.0,27.201449275362318,141
08X312,Millennium Art Academy,8,ENGLISH,437,109.0,625.0,136.0,112.0,117.0,27.187643020594965,142
14K561,Williamsburg Preparatory School,14,ENGLISH,759,143.0,1131.0,226.0,180.0,236.0,26.942028985507246,143
13K605,George Westinghouse Career and Technical Education High School,13,ENGLISH,934,155.0,1254.0,203.0,254.0,194.0,25.72269807280514,144
11X270,Academy for Scholarship and Entrepreneurship: A College Board School,11,ENGLISH,564,119.0,775.0,148.0,120.0,6.0,25.108156028368793,145
25Q281,East-West School of International Studies,25,ENGLISH,231,76.0,766.0,290.0,89.0,113.0,25.004329004329005,146
02M282,Urban Assembly Maker Academy,2,ENGLISH,810,142.0,1074.0,175.0,150.0,216.0,24.893827160493828,147
19K660,W. H. Maxwell Career and Technical Education High School,19,ENGLISH,729,134.0,991.0,185.0,305.0,164.0,24.631001371742112,148
27Q400,August Martin High School,27,ENGLISH,716,132.0,960.0,177.0,250.0,218.0,24.335195530726256,149
24Q530,International High School at LaGuardia Community College,24,ENGLISH,278,82.0,1236.0,505.0,119.0,114.0,24.18705035971223,150
07X600,Alfred E. Smith Career and Technical Education High School,7,ENGLISH,681,128.0,1126.0,227.0,189.0,193.0,24.058737151248163,151
11X508,Bronxdale High School,11,ENGLISH,1161,167.0,1828.0,267.0,129.0,190.0,24.021533161068046,152
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,ENGLISH,526,111.0,862.0,174.0,250.0,182.0,23.423954372623573,153
28Q350,Jamaica Gateway to the Sciences,28,ENGLISH,630,121.0,1005.0,210.0,150.0,184.0,23.23968253968254,154
21K620,William E. Grady Career and Technical Education High School,21,ENGLISH,552,113.0,970.0,205.0,305.0,214.0,23.132246376811594,155
