School DBN,School Name,School District,Home Language,Total Applicants Language,True Applicants Language,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
19K683,School for Classics High School,19,SPANISH,45,14.0,229.0,54.0,108.0,6.0,4.355555555555555,262
29Q326,Cambria Heights Academy,29,SPANISH,75,18.0,581.0,113.0,81.0,103.0,4.32,263
11X275,High School of Computers and Technology,11,SPANISH,182,28.0,715.0,115.0,181.0,156.0,4.3076923076923075,264
32K549,The Brooklyn School for Social Justice,32,SPANISH,228,31.0,425.0,47.0,120.0,6.0,4.214912280701754,265
03M610,Young Women's Leadership School,3,SPANISH,96,20.0,370.0,113.0,81.0,6.0,4.166666666666667,266
06M463,High School for Media and Communications,6,SPANISH,246,32.0,505.0,61.0,150.0,6.0,4.162601626016261,267
17K590,Medgar Evers College Preparatory School,17,SPANISH,97,20.0,2078.0,676.0,220.0,237.0,4.123711340206185,268
08X349,Bronx River High School,8,SPANISH,300,35.0,1172.0,196.0,108.0,168.0,4.083333333333333,269
03M859,Special Music School,3,SPANISH,63,16.0,482.0,165.0,50.0,64.0,4.063492063492063,270
16K498,Brooklyn High School for Law and Technology,16,SPANISH,340,37.0,1730.0,296.0,151.0,6.0,4.026470588235294,271
03M494,High School of Arts and Technology,3,SPANISH,288,34.0,1037.0,132.0,140.0,6.0,4.013888888888889,272
26Q435,Martin Van Buren High School,26,SPANISH,144,24.0,1084.0,217.0,352.0,273.0,4.0,273
29Q259,Pathways College Preparatory School: A College Board School,29,SPANISH,31,11.0,440.0,145.0,186.0,167.0,3.903225806451613,274
21K348,High School of Sports Management,21,SPANISH,94,19.0,386.0,75.0,176.0,6.0,3.8404255319148937,275
29Q313,Benjamin Franklin High School for Finance & Information Technology,29,SPANISH,116,21.0,735.0,122.0,108.0,6.0,3.8017241379310347,276
15K462,John Jay School for Law,15,SPANISH,208,28.0,1012.0,184.0,125.0,6.0,3.769230769230769,277
19K502,FDNY - Captain Vernon A. Richard High School for Fire and Life Safety,19,SPANISH,142,23.0,745.0,141.0,108.0,125.0,3.7253521126760565,278
15K497,The Boerum Hill School for International Studies,15,SPANISH,97,19.0,801.0,155.0,125.0,6.0,3.7216494845360826,279
09X297,Morris Academy for Collaborative Studies,9,SPANISH,231,29.0,568.0,80.0,123.0,6.0,3.6406926406926408,280
08X367,"Archimedes Academy for Math, Science and Technology Applications",8,SPANISH,111,20.0,427.0,75.0,100.0,6.0,3.6036036036036037,281
02M407,Institute for Collaborative Education,2,SPANISH,91,18.0,836.0,263.0,61.0,73.0,3.5604395604395602,282
10X225,Theatre Arts Production Company School,10,SPANISH,190,26.0,633.0,88.0,170.0,6.0,3.557894736842105,283
02M303,"Facing History School, The",2,SPANISH,126,21.0,421.0,87.0,107.0,6.0,3.5,284
12X682,Fannie Lou Hamer Freedom High School,12,SPANISH,141,22.0,388.0,73.0,110.0,83.0,3.4326241134751774,285
10X284,Bronx School of Law and Finance,10,SPANISH,213,27.0,558.0,58.0,130.0,6.0,3.4225352112676055,286
19K507,Performing Arts and Technology High School,19,SPANISH,215,27.0,1103.0,157.0,125.0,163.0,3.390697674418605,287
02M305,"Urban Assembly Academy of Government and Law, The",2,SPANISH,171,24.0,573.0,75.0,100.0,6.0,3.3684210526315788,288
03M860,Frederick Douglass Academy II Secondary School,3,SPANISH,78,16.0,309.0,55.0,95.0,105.0,3.282051282051282,289
11X290,Bronx Academy of Health Careers,11,SPANISH,275,30.0,897.0,90.0,108.0,6.0,3.272727272727273,290
15K464,Park Slope Collegiate,15,SPANISH,151,22.0,613.0,115.0,102.0,130.0,3.205298013245033,291
10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",10,SPANISH,102,18.0,334.0,46.0,135.0,6.0,3.176470588235294,292
09X250,Eximius College Preparatory Academy: A College Board School,9,SPANISH,268,29.0,761.0,90.0,108.0,6.0,3.138059701492537,293
02M605,Humanities Preparatory Academy,2,SPANISH,169,23.0,861.0,101.0,75.0,6.0,3.1301775147928996,294
02M047,47 The American Sign Language and English Secondary School,2,SPANISH,128,20.0,318.0,55.0,69.0,6.0,3.125,295
12X684,Wings Academy,12,SPANISH,104,18.0,370.0,63.0,150.0,86.0,3.1153846153846154,296
17K537,High School for Youth and Community Development at Erasmus,17,SPANISH,64,14.0,488.0,82.0,140.0,6.0,3.0625,297
12X248,"Metropolitan High School, The",12,SPANISH,74,15.0,228.0,33.0,151.0,6.0,3.0405405405405403,298
02M422,Quest to Learn,2,SPANISH,27,9.0,177.0,27.0,108.0,41.0,3.0,299
02M282,Urban Assembly Maker Academy,2,SPANISH,179,23.0,1074.0,175.0,150.0,216.0,2.9553072625698324,300
